Distance,Position,Node,Technology,RSSI
3,D2,B,WiFi,-51
3,D2,B,WiFi,-53
3,D2,B,WiFi,-51
3,D2,B,WiFi,-54
3,D2,B,WiFi,-53
3,D2,B,WiFi,-54
3,D2,B,WiFi,-54
3,D2,B,WiFi,-55
3,D2,B,WiFi,-55
3,D2,B,WiFi,-55
3,D2,B,WiFi,-53
3,D2,B,WiFi,-51
3,D2,B,WiFi,-52
3,D2,B,WiFi,-51
3,D2,B,WiFi,-54
3,D2,B,WiFi,-54
3,D2,B,WiFi,-52
3,D2,B,WiFi,-53
3,D2,B,WiFi,-54
3,D2,B,WiFi,-54
3,D2,B,WiFi,-54
3,D2,B,WiFi,-54
3,D2,B,WiFi,-53
3,D2,B,WiFi,-53
3,D2,B,WiFi,-55
3,D2,B,WiFi,-57
3,D2,B,WiFi,-55
3,D2,B,WiFi,-53
3,D2,B,WiFi,-52
3,D2,B,WiFi,-53
3,D2,B,WiFi,-53
3,D2,B,WiFi,-55
3,D2,B,WiFi,-55
3,D2,B,WiFi,-54
3,D2,B,WiFi,-54
3,D2,B,WiFi,-57
3,D2,B,WiFi,-55
3,D2,B,WiFi,-55
3,D2,B,WiFi,-54
3,D2,B,WiFi,-56
3,D2,B,WiFi,-55
3,D2,B,WiFi,-53
3,D2,B,WiFi,-58
3,D2,B,WiFi,-56
3,D2,B,WiFi,-54
3,D2,B,WiFi,-53
3,D2,B,WiFi,-55
3,D2,B,WiFi,-52
3,D2,B,WiFi,-54
3,D2,B,WiFi,-56
3,D2,B,WiFi,-54
3,D2,B,WiFi,-53
3,D2,B,WiFi,-56
3,D2,B,WiFi,-53
3,D2,B,WiFi,-55
3,D2,B,WiFi,-56
3,D2,B,WiFi,-54
3,D2,B,WiFi,-54
3,D2,B,WiFi,-51
3,D2,B,WiFi,-54
3,D2,B,WiFi,-52
3,D2,B,WiFi,-54
3,D2,B,WiFi,-53
3,D2,B,WiFi,-51
3,D2,B,WiFi,-55
3,D2,B,WiFi,-54
3,D2,B,WiFi,-53
3,D2,B,WiFi,-52
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-55
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-55
3,D2,B,Zigbee,-55
3,D2,B,Zigbee,-55
3,D2,B,Zigbee,-55
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,B,Zigbee,-56
3,D2,C,BLE,-63
3,D2,C,BLE,-71
3,D2,C,BLE,-71
3,D2,C,BLE,-87
3,D2,C,BLE,-77
3,D2,C,BLE,-62
3,D2,C,BLE,-63
3,D2,C,BLE,-62
3,D2,C,BLE,-72
3,D2,C,BLE,-75
3,D2,C,BLE,-88
3,D2,C,BLE,-71
3,D2,C,BLE,-63
3,D2,C,BLE,-63
3,D2,C,BLE,-72
3,D2,C,BLE,-70
3,D2,C,BLE,-67
3,D2,C,BLE,-71
3,D2,C,BLE,-71
3,D2,C,BLE,-82
3,D2,C,BLE,-88
3,D2,C,BLE,-85
3,D2,C,BLE,-72
3,D2,C,BLE,-76
3,D2,C,BLE,-88
3,D2,C,BLE,-62
3,D2,C,BLE,-73
3,D2,C,BLE,-84
3,D2,C,BLE,-89
3,D2,C,BLE,-63
3,D2,C,BLE,-63
3,D2,C,BLE,-74
3,D2,C,BLE,-89
3,D2,C,BLE,-63
3,D2,C,BLE,-73
3,D2,C,BLE,-74
3,D2,C,BLE,-63
3,D2,C,BLE,-62
3,D2,C,BLE,-62
3,D2,C,BLE,-62
3,D2,C,BLE,-85
3,D2,C,BLE,-74
3,D2,C,BLE,-77
3,D2,C,BLE,-77
3,D2,C,BLE,-65
3,D2,C,BLE,-77
3,D2,C,BLE,-62
3,D2,C,BLE,-74
3,D2,C,BLE,-75
3,D2,C,BLE,-90
3,D2,C,BLE,-65
3,D2,C,BLE,-84
3,D2,C,BLE,-74
3,D2,C,BLE,-77
3,D2,C,BLE,-63
3,D2,C,BLE,-77
3,D2,C,BLE,-84
3,D2,C,BLE,-70
3,D2,C,BLE,-77
3,D2,C,BLE,-63
3,D2,C,BLE,-74
3,D2,C,BLE,-85
3,D2,C,BLE,-74
3,D2,C,BLE,-91
3,D2,C,BLE,-62
3,D2,C,BLE,-74
3,D2,C,BLE,-85
3,D2,C,BLE,-91
3,D2,C,BLE,-76
3,D2,C,BLE,-76
3,D2,C,BLE,-91
3,D2,C,BLE,-66
3,D2,C,BLE,-62
3,D2,C,BLE,-74
3,D2,C,BLE,-73
3,D2,C,BLE,-77
3,D2,C,BLE,-92
3,D2,C,BLE,-92
3,D2,C,BLE,-63
3,D2,C,BLE,-66
3,D2,C,BLE,-73
3,D2,C,BLE,-70
3,D2,C,BLE,-85
3,D2,C,BLE,-77
3,D2,C,BLE,-77
3,D2,C,BLE,-85
3,D2,C,BLE,-73
3,D2,C,BLE,-84
3,D2,C,BLE,-90
3,D2,C,BLE,-62
3,D2,C,BLE,-74
3,D2,C,BLE,-91
3,D2,C,BLE,-75
3,D2,C,BLE,-91
3,D2,C,BLE,-75
3,D2,C,BLE,-77
3,D2,C,BLE,-85
3,D2,C,BLE,-79
3,D2,C,BLE,-77
3,D2,C,BLE,-62
3,D2,C,BLE,-77
3,D2,C,BLE,-63
3,D2,C,BLE,-77
3,D2,C,BLE,-63
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-32
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-34
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,LoRaWAN,-33
3,D2,C,WiFi,-48
3,D2,C,WiFi,-51
3,D2,C,WiFi,-47
3,D2,C,WiFi,-50
3,D2,C,WiFi,-50
3,D2,C,WiFi,-51
3,D2,C,WiFi,-49
3,D2,C,WiFi,-49
3,D2,C,WiFi,-49
3,D2,C,WiFi,-52
3,D2,C,WiFi,-49
3,D2,C,WiFi,-51
3,D2,C,WiFi,-48
3,D2,C,WiFi,-48
3,D2,C,WiFi,-46
3,D2,C,WiFi,-48
3,D2,C,WiFi,-46
3,D2,C,WiFi,-46
3,D2,C,WiFi,-47
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-49
3,D2,C,WiFi,-47
3,D2,C,WiFi,-50
3,D2,C,WiFi,-48
3,D2,C,WiFi,-48
3,D2,C,WiFi,-50
3,D2,C,WiFi,-48
3,D2,C,WiFi,-46
3,D2,C,WiFi,-48
3,D2,C,WiFi,-46
3,D2,C,WiFi,-49
3,D2,C,WiFi,-49
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-48
3,D2,C,WiFi,-51
3,D2,C,WiFi,-47
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-49
3,D2,C,WiFi,-47
3,D2,C,WiFi,-50
3,D2,C,WiFi,-47
3,D2,C,WiFi,-47
3,D2,C,WiFi,-46
3,D2,C,WiFi,-48
3,D2,C,WiFi,-49
3,D2,C,WiFi,-46
3,D2,C,WiFi,-49
3,D2,C,WiFi,-47
3,D2,C,WiFi,-50
3,D2,C,WiFi,-47
3,D2,C,WiFi,-46
3,D2,C,WiFi,-48
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-47
3,D2,C,WiFi,-48
3,D2,C,WiFi,-50
3,D2,C,WiFi,-51
3,D2,C,WiFi,-48
3,D2,C,WiFi,-50
3,D2,C,WiFi,-50
3,D2,C,WiFi,-49
3,D2,C,WiFi,-49
3,D2,C,WiFi,-52
3,D2,C,WiFi,-49
3,D2,C,WiFi,-50
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-50
3,D2,C,WiFi,-51
3,D2,C,WiFi,-51
3,D2,C,WiFi,-51
3,D2,C,WiFi,-52
3,D2,C,WiFi,-51
3,D2,C,WiFi,-49
3,D2,C,WiFi,-47
3,D2,C,WiFi,-49
3,D2,C,WiFi,-50
3,D2,C,WiFi,-48
3,D2,C,WiFi,-50
3,D2,C,WiFi,-51
3,D2,C,WiFi,-50
3,D2,C,WiFi,-49
3,D2,C,WiFi,-50
3,D2,C,WiFi,-48
3,D2,C,WiFi,-48
3,D2,C,WiFi,-49
3,D2,C,WiFi,-49
3,D2,C,WiFi,-51
3,D2,C,WiFi,-50
3,D2,C,WiFi,-50
3,D2,C,WiFi,-51
3,D2,C,WiFi,-50
3,D2,C,WiFi,-51
3,D2,C,WiFi,-49
3,D2,C,WiFi,-47
3,D2,C,WiFi,-50
3,D2,C,WiFi,-49
3,D2,C,WiFi,-48
3,D2,C,WiFi,-50
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-60
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D2,C,Zigbee,-61
3,D3,A,BLE,-71
3,D3,A,BLE,-71
3,D3,A,BLE,-86
3,D3,A,BLE,-77
3,D3,A,BLE,-63
3,D3,A,BLE,-66
3,D3,A,BLE,-66
3,D3,A,BLE,-67
3,D3,A,BLE,-82
3,D3,A,BLE,-78
3,D3,A,BLE,-63
3,D3,A,BLE,-64
3,D3,A,BLE,-67
3,D3,A,BLE,-65
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-67
3,D3,A,BLE,-77
3,D3,A,BLE,-78
3,D3,A,BLE,-67
3,D3,A,BLE,-77
3,D3,A,BLE,-64
3,D3,A,BLE,-67
3,D3,A,BLE,-67
3,D3,A,BLE,-82
3,D3,A,BLE,-68
3,D3,A,BLE,-67
3,D3,A,BLE,-82
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-67
3,D3,A,BLE,-67
3,D3,A,BLE,-62
3,D3,A,BLE,-76
3,D3,A,BLE,-62
3,D3,A,BLE,-67
3,D3,A,BLE,-78
3,D3,A,BLE,-62
3,D3,A,BLE,-76
3,D3,A,BLE,-62
3,D3,A,BLE,-78
3,D3,A,BLE,-65
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-78
3,D3,A,BLE,-68
3,D3,A,BLE,-64
3,D3,A,BLE,-81
3,D3,A,BLE,-69
3,D3,A,BLE,-65
3,D3,A,BLE,-82
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-78
3,D3,A,BLE,-82
3,D3,A,BLE,-65
3,D3,A,BLE,-77
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-62
3,D3,A,BLE,-67
3,D3,A,BLE,-78
3,D3,A,BLE,-67
3,D3,A,BLE,-81
3,D3,A,BLE,-76
3,D3,A,BLE,-68
3,D3,A,BLE,-80
3,D3,A,BLE,-65
3,D3,A,BLE,-66
3,D3,A,BLE,-77
3,D3,A,BLE,-78
3,D3,A,BLE,-67
3,D3,A,BLE,-66
3,D3,A,BLE,-82
3,D3,A,BLE,-63
3,D3,A,BLE,-63
3,D3,A,BLE,-66
3,D3,A,BLE,-63
3,D3,A,BLE,-65
3,D3,A,BLE,-69
3,D3,A,BLE,-66
3,D3,A,BLE,-77
3,D3,A,BLE,-67
3,D3,A,BLE,-82
3,D3,A,BLE,-66
3,D3,A,BLE,-77
3,D3,A,BLE,-78
3,D3,A,BLE,-78
3,D3,A,BLE,-83
3,D3,A,BLE,-77
3,D3,A,BLE,-78
3,D3,A,BLE,-67
3,D3,A,BLE,-79
3,D3,A,BLE,-77
3,D3,A,BLE,-82
3,D3,A,BLE,-62
3,D3,A,BLE,-67
3,D3,A,BLE,-66
3,D3,A,BLE,-79
3,D3,A,LoRaWAN,-31
3,D3,A,LoRaWAN,-34
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-31
3,D3,A,LoRaWAN,-31
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-31
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-31
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-31
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-31
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-32
3,D3,A,LoRaWAN,-33
3,D3,A,LoRaWAN,-31
3,D3,A,WiFi,-57
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-57
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-54
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-53
3,D3,A,WiFi,-53
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-58
3,D3,A,WiFi,-57
3,D3,A,WiFi,-57
3,D3,A,WiFi,-56
3,D3,A,WiFi,-57
3,D3,A,WiFi,-56
3,D3,A,WiFi,-57
3,D3,A,WiFi,-55
3,D3,A,WiFi,-57
3,D3,A,WiFi,-54
3,D3,A,WiFi,-55
3,D3,A,WiFi,-57
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-54
3,D3,A,WiFi,-56
3,D3,A,WiFi,-57
3,D3,A,WiFi,-55
3,D3,A,WiFi,-54
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-54
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-57
3,D3,A,WiFi,-53
3,D3,A,WiFi,-56
3,D3,A,WiFi,-55
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-57
3,D3,A,WiFi,-54
3,D3,A,WiFi,-56
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-55
3,D3,A,WiFi,-57
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-58
3,D3,A,WiFi,-57
3,D3,A,WiFi,-56
3,D3,A,WiFi,-58
3,D3,A,WiFi,-55
3,D3,A,WiFi,-57
3,D3,A,WiFi,-55
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-55
3,D3,A,WiFi,-55
3,D3,A,WiFi,-55
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-56
3,D3,A,WiFi,-53
3,D3,A,WiFi,-55
3,D3,A,WiFi,-54
3,D3,A,WiFi,-54
3,D3,A,WiFi,-53
3,D3,A,WiFi,-53
3,D3,A,WiFi,-55
